article_id,comment_counter,title,globe_url,url,comment_text,is_constructive,is_constructive:confidence,toxicity_level,toxicity_level:confidence,did_you_read_the_article,did_you_read_the_article:confidence,annotator_comments,expert_is_constructive,expert_toxicity_level,expert_comments
32803341,source1_32803341_105,"Thank you, Hillary. Now women know retreat is not an option",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,Just tell your daughters that Hillary won the popular vote and lost because of the peculiarities of the American system. Note too that some of our biggest provinces have female leaders so all is not lost. My daughters still have lots of hope.,yes,0.6735,"1
2","0.6568
0.2714",1,1,"













",yes,1,
32803341,source1_32803341_99,"Thank you, Hillary. Now women know retreat is not an option",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"In my view, the failure of Hillary to win was nothing to do with gender, but all to do with the failure of the Democratic Party to look after the working class of America. Thomas Frank points out that Bill Clinton promised much to this group and then proceeded to sign NAFTA, which disadvantaged them. Similarly Bill and Hillary shifted welfare payments to the poor from the Fed Govt to the states, with disadvantage for those voters. He also suggests that another woman, Elizabeth Warren, would have done much better for the working classes and the poor; and Bernie Sanders might have obtained similarly high levels of support, eating into Trump's group of supporters. Frank R. Smith",yes,0.8992,"1
2","0.8999
0.1001",1,1,"








",yes,1,
32803341,source1_32803341_92,"Thank you, Hillary. Now women know retreat is not an option",http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,"I have 3 daughters, and I told them that Mrs. Clinton lost because she did not have a platform. If she did, she, and her party, did a poor job explaining it to the masses. The only message that I got from her was that Mr. Trump is not fit to be in office and that she wanted to be the first female President. I honestly believe that she lost because she offered no hope, or direction, to the average American. Mr. Trump, with all his shortcomings, at least offered change and some hope. He now has to make it happen or he will be out of power in 4 years.",yes,1,"1
2","0.739
0.1743",1,1,"









",yes,1,
32746841,source1_32746841_63,What Donald Trump's victory means for Canada and the world,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,Happy days are here again.,no,0.9494,"1
2","0.8903
0.1097",1,1,"

















",,,
32746841,source1_32746841_52,What Donald Trump's victory means for Canada and the world,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,----'A Trump administration might make it harder for Canada to bring in carbon taxes – but easier to build pipelines.'---------lets hope so,yes,0.5459,1,1,1,1,"
",,,
32746841,source1_32746841_32,What Donald Trump's victory means for Canada and the world,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"More left-wing garbage spewed by the Globe. To wit:'It means America's allies are left with questions about where they stand.' Umm, Globe editorialists, haven't you noticed yet that Syria is in shambles, and that Obama's 'pivot' to Asia is invisible?'It means the Great Wall of Mexico is on the table.' Yeah, right. Can the Globe's editorialists possibly become more juvenile, pedantic, idiotic and whiney?",no,0.506,"1
4","0.4982
0.3011",1,1,"








",,,
32746841,source1_32746841_18,What Donald Trump's victory means for Canada and the world,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"I think Canada will need to think carefully about its previous support for the Clinton and Obama agendas. It will be very difficult to engage in an immigration policy that ignores the dangers of radical Islam. By pushing such a policy, Canada could seriously risk its trading relationship and access to the US. As for green policies, Canada is free to do what it wants there because the decision to use resources well and to design for this is not something the US would meddle with. The more dopey aspects of the Trudeau agenda will need to be grounded in reality.",yes,1,"1
2","0.7024
0.2243",1,1,"











",,,
32746841,source1_32746841_1,What Donald Trump's victory means for Canada and the world,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"Globe, stop talking. Seriously. As a show of humility, why don't you get your 19083 anti-Trump writers to each write about how wrong they were.",yes,0.5459,"2
3","0.5459
0.4541",1,1,"
",,,
32746841,source1_32746841_80,What Donald Trump's victory means for Canada and the world,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,"What's the old saying, 'people get the government they deserve' ? And so it is.",no,1,"1
2","0.7214
0.1916",1,1,"









",,,
29425530,source1_29425530_15_2,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,FYI this author is extremely conservative/right-wing...,no,0.9059,"1
2","0.8
0.1059",1,1,"








",,,
29425530,source1_29425530_29_0,Why Belgium is ground zero for jihadi terrorism,http://www.theglobeandmail.com/opinion/why-belgium-is-ground-zero-for-jihadi-terrorism/article29425530/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/belgium.html,Cannot agree more. I am quite familiar with Belgium and many who comment are not. We can do with more of this knowledgeable comment.,no,0.5338,1,1,1,1,"




",,,
26464579,source1_26464579_1,Why does everybody have a Popecrush?,http://www.theglobeandmail.com/opinion/why-does-everybody-have-a-popecrush/article26464579/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/pope.html,"I like Francis because he seems to understand and recognize that life is very difficult for the marginal, the disenfranchised and the disadvantaged. He eschews pomp, as much as he can in the gilded cage he now inhabits, and is very different from his stern, aloof, emotionally shut-down, cold, entitled predecessor. He appears comfortable with himself, open, frank, tolerant and kind, yet absolutely firm and strong in the way he is guiding the church into being a less judgmental and incrementally more open and less corrupt institution. How refreshing that he's allowing himself to be empathic, kind, down-to-earth and concerned about humanity, the environment, economic injustice and fairness. If there has to be a Catholic church, better it be lead by Francis. The Pope or Trump? If I could have dinner with one of them, it's Francis, in a heartbeat!",yes,1,"1
2","0.8461
0.0805",1,1,"











",,,
26464579,source1_26464579_4,Why does everybody have a Popecrush?,http://www.theglobeandmail.com/opinion/why-does-everybody-have-a-popecrush/article26464579/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/pope.html,"Really, calling down the pope, a guy that has expressed humility in ways we haven't seen from a religious leader (the Dhali Lhama excepted) in decades. Of course he is not perfect, which is to say, he is not perfectly aligned with your values. By all accounts he is genuine and his heart is in the right place. He is the leader of an institution that is inherently conservative and must be dealing with some challenging political opposition from within the church. With that in mind, realistically, what more do you want from this guy?",yes,1,"1
2","0.9011
0.0989",1,1,"








",,,
26464579,source1_26464579_5,Why does everybody have a Popecrush?,http://www.theglobeandmail.com/opinion/why-does-everybody-have-a-popecrush/article26464579/,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/pope.html,"A good friend who was recruited by a headhunter for a lofty position was offered the following piece of advice: 'Always follow an A-hole'. I.E. it enhances one's reception amongst staff to be a breath of fresh air, relative to the previous leader. I don't say this to diss his predecessors, but Pope Benedict *was* a little over-starched, and as much of a sweet guy as Pope John Paul was, he was clearly more at ease in the formalities of the Church than walking amongst the poor. So, in that respect, it is the perceived contrast between Francis and his predecessors that earns him the enthusiasm he encounters.",yes,1,"1
2","0.9042
0.0958",1,1,"









",,,
